dataset;idtweets;date;time;city
aires_ser_morf;x1460257798164344834;15/11/2021;14:46:04;Buenos Aires
caracas_ser_morf;x1460257804716056577;15/11/2021;14:46:05;Caracas
lima_tener_morf;x1460257806477512706;15/11/2021;14:46:05;Lima
santiago_tener_morf;x1460257858969382920;15/11/2021;14:46:18;Santiago
mexico_ser_morf;x1460257955039698951;15/11/2021;14:46:41;México
lima_ser_morf;x1460257971003432965;15/11/2021;14:46:45;Lima
santiago_tener_peri;x1460257980218150913;15/11/2021;14:46:47;Santiago
madrid_hacer_morf;x1460257983221440512;15/11/2021;14:46:48;Madrid
santiago_ser_morf;x1460257999205900289;15/11/2021;14:46:51;Santiago
aires_ser_morf;x1460257999474376710;15/11/2021;14:46:52;Buenos Aires
madrid_ser_morf;x1460258030977753093;15/11/2021;14:46:59;Madrid
aires_ir_peri;x1460258073386176519;15/11/2021;14:47:09;Buenos Aires
mexico_tener_morf;x1460258125425127428;15/11/2021;14:47:22;México
aires_ser_peri;x1460258131603116040;15/11/2021;14:47:23;Buenos Aires
aires_tener_morf;x1460258147986251781;15/11/2021;14:47:27;Buenos Aires
madrid_ser_morf;x1460258174867582976;15/11/2021;14:47:33;Madrid
santiago_ser_morf;x1460258177769951240;15/11/2021;14:47:34;Santiago
aires_ser_morf;x1460258183759474693;15/11/2021;14:47:35;Buenos Aires
santiago_hacer_morf;x1460258200528162817;15/11/2021;14:47:39;Santiago
madrid_ser_morf;x1460258246887940102;15/11/2021;14:47:51;Madrid
santiago_tener_morf;x1460258287471919111;15/11/2021;14:48:00;Santiago
aires_hacer_morf;x1460258308523278337;15/11/2021;14:48:05;Buenos Aires
caracas_hacer_morf;x1460258311719247879;15/11/2021;14:48:06;Caracas
santiago_tener_morf;x1460258319222726659;15/11/2021;14:48:08;Santiago
madrid_tener_morf;x1460258350600540163;15/11/2021;14:48:15;Madrid
aires_hacer_peri;x1460258372234584068;15/11/2021;14:48:20;Buenos Aires
aires_ser_peri;x1460258397140373510;15/11/2021;14:48:26;Buenos Aires
santiago_ser_morf;x1460258399052976130;15/11/2021;14:48:27;Santiago
madrid_hacer_peri;x1460258411401166856;15/11/2021;14:48:30;Madrid
caracas_ser_morf;x1460258417692585984;15/11/2021;14:48:31;Caracas
madrid_hacer_morf;x1460258425099726848;15/11/2021;14:48:33;Madrid
caracas_ser_morf;x1460258434809536520;15/11/2021;14:48:35;Caracas
santiago_ir_peri;x1460258452551446528;15/11/2021;14:48:40;Santiago
santiago_ser_morf;x1460258490543448070;15/11/2021;14:48:49;Santiago
madrid_ser_morf;x1460258497447305227;15/11/2021;14:48:50;Madrid
lima_ir_morf;x1460258525905620994;15/11/2021;14:48:57;Lima
santiago_tener_morf;x1460258531941126148;15/11/2021;14:48:58;Santiago
madrid_tener_morf;x1460258568230379523;15/11/2021;14:49:07;Madrid
lima_ir_peri;x1460258574857224206;15/11/2021;14:49:09;Lima
madrid_ser_peri;x1460258608709615618;15/11/2021;14:49:17;Madrid
santiago_ser_morf;x1460258609334394880;15/11/2021;14:49:17;Santiago
aires_ser_peri;x1460258631945965572;15/11/2021;14:49:22;Buenos Aires
aires_tener_peri;x1460258633036414977;15/11/2021;14:49:23;Buenos Aires
aires_ser_peri;x1460258637251637249;15/11/2021;14:49:24;Buenos Aires
lima_ser_morf;x1460258639726399494;15/11/2021;14:49:24;Lima
lima_ser_morf;x1460258716993957896;15/11/2021;14:49:43;Lima
aires_tener_peri;x1460258739953577985;15/11/2021;14:49:48;Buenos Aires
aires_ser_peri;x1460258742759534596;15/11/2021;14:49:49;Buenos Aires
mexico_ser_peri;x1460258745825517572;15/11/2021;14:49:49;México
mexico_hacer_morf;x1460258745825517572;15/11/2021;14:49:49;México
madrid_ser_morf;x1460258757032779781;15/11/2021;14:49:52;Madrid
mexico_ser_morf;x1460258762178981889;15/11/2021;14:49:53;México
santiago_ser_morf;x1460258762191556612;15/11/2021;14:49:53;Santiago
santiago_ser_morf;x1460258769775042560;15/11/2021;14:49:55;Santiago
madrid_hacer_morf;x1460258789106466824;15/11/2021;14:50:00;Madrid
mexico_ser_morf;x1460258831385067526;15/11/2021;14:50:10;México
lima_ser_morf;x1460258855695175681;15/11/2021;14:50:16;Lima
madrid_ser_morf;x1460258870589337603;15/11/2021;14:50:19;Madrid
santiago_hacer_morf;x1460258874670284807;15/11/2021;14:50:20;Santiago
santiago_ser_morf;x1460258875681169413;15/11/2021;14:50:20;Santiago
lima_ser_morf;x1460258881968517127;15/11/2021;14:50:22;Lima
lima_ser_morf;x1460258886116642819;15/11/2021;14:50:23;Lima
aires_tener_peri;x1460258899936698372;15/11/2021;14:50:26;Buenos Aires
santiago_tener_peri;x1460259007197859844;15/11/2021;14:50:52;Santiago
aires_ser_peri;x1460259026910986249;15/11/2021;14:50:56;Buenos Aires
mexico_ser_morf;x1460259054908026893;15/11/2021;14:51:03;México
santiago_ser_peri;x1460259062914818055;15/11/2021;14:51:05;Santiago
santiago_tener_morf;x1460259073408917508;15/11/2021;14:51:08;Santiago
lima_ir_peri;x1460259079180328968;15/11/2021;14:51:09;Lima
lima_hacer_morf;x1460259082011611142;15/11/2021;14:51:10;Lima
mexico_ser_morf;x1460259099850031105;15/11/2021;14:51:14;México
santiago_ir_morf;x1460259122557767683;15/11/2021;14:51:19;Santiago
santiago_ser_peri;x1460259158473601028;15/11/2021;14:51:28;Santiago
aires_ser_peri;x1460259161413808131;15/11/2021;14:51:29;Buenos Aires
madrid_tener_morf;x1460259169412521988;15/11/2021;14:51:30;Madrid
aires_tener_morf;x1460259176660221960;15/11/2021;14:51:32;Buenos Aires
santiago_ser_morf;x1460259187217379330;15/11/2021;14:51:35;Santiago
santiago_tener_morf;x1460259187217379330;15/11/2021;14:51:35;Santiago
lima_tener_peri;x1460259192049180676;15/11/2021;14:51:36;Lima
santiago_tener_morf;x1460259208155258880;15/11/2021;14:51:40;Santiago
aires_tener_morf;x1460259249360191496;15/11/2021;14:51:50;Buenos Aires
lima_ser_morf;x1460259257249636355;15/11/2021;14:51:51;Lima
caracas_ser_morf;x1460259277130678274;15/11/2021;14:51:56;Caracas
santiago_ser_morf;x1460259283971366920;15/11/2021;14:51:58;Santiago
mexico_ser_morf;x1460259284730580999;15/11/2021;14:51:58;México
santiago_tener_morf;x1460259292150386688;15/11/2021;14:52:00;Santiago
madrid_ser_morf;x1460259313755242496;15/11/2021;14:52:05;Madrid
madrid_ser_morf;x1460259318675161088;15/11/2021;14:52:06;Madrid
aires_hacer_morf;x1460259344818311172;15/11/2021;14:52:12;Buenos Aires
aires_tener_morf;x1460259359787601922;15/11/2021;14:52:16;Buenos Aires
mexico_ser_morf;x1460259365735309316;15/11/2021;14:52:17;México
lima_ser_morf;x1460259370781007873;15/11/2021;14:52:18;Lima
mexico_ser_morf;x1460259391576236038;15/11/2021;14:52:23;México
madrid_ir_morf;x1460259438993063948;15/11/2021;14:52:35;Madrid
caracas_ser_morf;x1460259449743065103;15/11/2021;14:52:37;Caracas
santiago_hacer_morf;x1460259479010828290;15/11/2021;14:52:44;Santiago
santiago_ser_morf;x1460259498690375680;15/11/2021;14:52:49;Santiago
aires_ser_morf;x1460259513332748298;15/11/2021;14:52:52;Buenos Aires
madrid_ser_peri;x1460259521352327171;15/11/2021;14:52:54;Madrid
aires_ser_peri;x1460259534337806343;15/11/2021;14:52:57;Buenos Aires
madrid_hacer_peri;x1460259535541653510;15/11/2021;14:52:58;Madrid
aires_ser_morf;x1460259539312390149;15/11/2021;14:52:59;Buenos Aires
caracas_ser_morf;x1460259551396220934;15/11/2021;14:53:02;Caracas
mexico_ir_morf;x1460259561760243718;15/11/2021;14:53:04;México
aires_ser_morf;x1460259625547157504;15/11/2021;14:53:19;Buenos Aires
lima_hacer_peri;x1460259635236151309;15/11/2021;14:53:22;Lima
santiago_ir_morf;x1460259662889209856;15/11/2021;14:53:28;Santiago
lima_tener_morf;x1460259680299716611;15/11/2021;14:53:32;Lima
lima_tener_peri;x1460259710406250500;15/11/2021;14:53:39;Lima
aires_ser_morf;x1460259715158470659;15/11/2021;14:53:41;Buenos Aires
madrid_ir_morf;x1460259720237879298;15/11/2021;14:53:42;Madrid
aires_ir_morf;x1460259757718052867;15/11/2021;14:53:51;Buenos Aires
lima_hacer_morf;x1460259776550645762;15/11/2021;14:53:55;Lima
mexico_tener_peri;x1460259785920716805;15/11/2021;14:53:57;México
aires_tener_peri;x1460259786667085824;15/11/2021;14:53:58;Buenos Aires
aires_ser_morf;x1460259796939071492;15/11/2021;14:54:00;Buenos Aires
lima_ser_morf;x1460259816622940165;15/11/2021;14:54:05;Lima
madrid_hacer_peri;x1460259827133919234;15/11/2021;14:54:07;Madrid
santiago_ser_morf;x1460259835291717635;15/11/2021;14:54:09;Santiago
santiago_ser_peri;x1460259836969594883;15/11/2021;14:54:10;Santiago
caracas_hacer_morf;x1460259857244827661;15/11/2021;14:54:14;Caracas
santiago_ser_morf;x1460259884671373319;15/11/2021;14:54:21;Santiago
aires_ser_peri;x1460259892980334592;15/11/2021;14:54:23;Buenos Aires
santiago_hacer_morf;x1460259894058266631;15/11/2021;14:54:23;Santiago
madrid_tener_morf;x1460259918662057989;15/11/2021;14:54:29;Madrid
mexico_tener_morf;x1460259980913909773;15/11/2021;14:54:44;México
aires_ser_morf;x1460259989759528960;15/11/2021;14:54:46;Buenos Aires
madrid_ir_peri;x1460260022055845890;15/11/2021;14:54:54;Madrid
lima_hacer_morf;x1460260025881010177;15/11/2021;14:54:55;Lima
caracas_ser_morf;x1460260028376821760;15/11/2021;14:54:55;Caracas
madrid_ser_morf;x1460260050551951366;15/11/2021;14:55:01;Madrid
aires_ser_peri;x1460260085251280896;15/11/2021;14:55:09;Buenos Aires
santiago_hacer_morf;x1460260092075462659;15/11/2021;14:55:10;Santiago
aires_tener_peri;x1460260149990416386;15/11/2021;14:55:24;Buenos Aires
lima_ser_morf;x1460260185461583877;15/11/2021;14:55:33;Lima
madrid_tener_morf;x1460260191035965440;15/11/2021;14:55:34;Madrid
caracas_ser_morf;x1460260196702371842;15/11/2021;14:55:35;Caracas
lima_hacer_morf;x1460260198870921220;15/11/2021;14:55:36;Lima
lima_ser_morf;x1460260198870921220;15/11/2021;14:55:36;Lima
madrid_ser_morf;x1460260203593715713;15/11/2021;14:55:37;Madrid
santiago_ser_morf;x1460260238850854913;15/11/2021;14:55:45;Santiago
aires_hacer_peri;x1460260254466207748;15/11/2021;14:55:49;Buenos Aires
santiago_ser_morf;x1460260263740026882;15/11/2021;14:55:51;Santiago
santiago_hacer_morf;x1460260263740026882;15/11/2021;14:55:51;Santiago
lima_tener_peri;x1460260267669917698;15/11/2021;14:55:52;Lima
santiago_hacer_morf;x1460260292320010245;15/11/2021;14:55:58;Santiago
madrid_ser_peri;x1460260299978723336;15/11/2021;14:56:00;Madrid
lima_tener_morf;x1460260302876921856;15/11/2021;14:56:01;Lima
madrid_hacer_peri;x1460260306979074052;15/11/2021;14:56:02;Madrid
lima_ser_morf;x1460260321038327809;15/11/2021;14:56:05;Lima
aires_ser_morf;x1460260326671323147;15/11/2021;14:56:06;Buenos Aires
aires_tener_morf;x1460260345126215688;15/11/2021;14:56:11;Buenos Aires
madrid_tener_morf;x1460260351287738372;15/11/2021;14:56:12;Madrid
madrid_ser_morf;x1460260364441030662;15/11/2021;14:56:15;Madrid
santiago_ser_morf;x1460260394887307266;15/11/2021;14:56:23;Santiago
santiago_hacer_peri;x1460260400901939202;15/11/2021;14:56:24;Santiago
madrid_ser_morf;x1460260417528381442;15/11/2021;14:56:28;Madrid
madrid_ir_morf;x1460260417528381442;15/11/2021;14:56:28;Madrid
lima_tener_morf;x1460260455675539459;15/11/2021;14:56:37;Lima
santiago_ser_morf;x1460260458867400707;15/11/2021;14:56:38;Santiago
aires_hacer_peri;x1460260476051415054;15/11/2021;14:56:42;Buenos Aires
madrid_hacer_peri;x1460260476206604292;15/11/2021;14:56:42;Madrid
madrid_ir_peri;x1460260476206604292;15/11/2021;14:56:42;Madrid
madrid_ser_morf;x1460260478098227214;15/11/2021;14:56:42;Madrid
aires_tener_morf;x1460260505252208645;15/11/2021;14:56:49;Buenos Aires
aires_hacer_peri;x1460260505340284931;15/11/2021;14:56:49;Buenos Aires
aires_ser_morf;x1460260517092765702;15/11/2021;14:56:52;Buenos Aires
aires_ser_morf;x1460260517092765702;15/11/2021;14:56:52;Buenos Aires
mexico_ser_morf;x1460260524831223812;15/11/2021;14:56:54;México
aires_ser_morf;x1460260532020137989;15/11/2021;14:56:55;Buenos Aires
aires_ser_morf;x1460260542887698434;15/11/2021;14:56:58;Buenos Aires
caracas_ser_morf;x1460260585933877249;15/11/2021;14:57:08;Caracas
santiago_ser_morf;x1460260588085411847;15/11/2021;14:57:09;Santiago
aires_hacer_peri;x1460260605441437698;15/11/2021;14:57:13;Buenos Aires
madrid_ser_morf;x1460260612014063622;15/11/2021;14:57:14;Madrid
madrid_ser_morf;x1460260620205494279;15/11/2021;14:57:16;Madrid
santiago_hacer_morf;x1460260703101620224;15/11/2021;14:57:36;Santiago
lima_ir_morf;x1460260706796941314;15/11/2021;14:57:37;Lima
madrid_ser_morf;x1460260707203751938;15/11/2021;14:57:37;Madrid
madrid_tener_morf;x1460260717127475205;15/11/2021;14:57:39;Madrid
madrid_tener_peri;x1460260742561767428;15/11/2021;14:57:46;Madrid
santiago_ser_morf;x1460260751940079618;15/11/2021;14:57:48;Santiago
madrid_tener_morf;x1460260765244473352;15/11/2021;14:57:51;Madrid
mexico_ser_morf;x1460260766007844866;15/11/2021;14:57:51;México
caracas_ser_morf;x1460260768792911872;15/11/2021;14:57:52;Caracas
aires_tener_morf;x1460260793094713350;15/11/2021;14:57:58;Buenos Aires
caracas_ser_morf;x1460260795447656453;15/11/2021;14:57:58;Caracas
santiago_ser_morf;x1460260807661469699;15/11/2021;14:58:01;Santiago
aires_tener_peri;x1460260809548853248;15/11/2021;14:58:01;Buenos Aires
lima_tener_morf;x1460260856478982148;15/11/2021;14:58:13;Lima
aires_ser_morf;x1460260866973179924;15/11/2021;14:58:15;Buenos Aires
lima_ser_morf;x1460260873994485768;15/11/2021;14:58:17;Lima
aires_ser_morf;x1460260885369393160;15/11/2021;14:58:20;Buenos Aires
aires_tener_morf;x1460260890050134026;15/11/2021;14:58:21;Buenos Aires
lima_hacer_peri;x1460260920433643520;15/11/2021;14:58:28;Lima
lima_hacer_peri;x1460260933184286720;15/11/2021;14:58:31;Lima
mexico_ser_morf;x1460260942059614218;15/11/2021;14:58:33;México
mexico_ser_morf;x1460260967003082758;15/11/2021;14:58:39;México
madrid_tener_morf;x1460260976096428041;15/11/2021;14:58:41;Madrid
caracas_ir_morf;x1460260996199731203;15/11/2021;14:58:46;Caracas
aires_ser_morf;x1460261015829073933;15/11/2021;14:58:51;Buenos Aires
aires_ser_morf;x1460261052222869507;15/11/2021;14:58:59;Buenos Aires
mexico_ser_morf;x1460261052420173828;15/11/2021;14:58:59;México
santiago_ser_morf;x1460261059995082755;15/11/2021;14:59:01;Santiago
aires_hacer_peri;x1460261060401930243;15/11/2021;14:59:01;Buenos Aires
madrid_tener_morf;x1460261079150469123;15/11/2021;14:59:06;Madrid
mexico_ser_morf;x1460261126046892035;15/11/2021;14:59:17;México
santiago_ser_morf;x1460261141712498695;15/11/2021;14:59:21;Santiago
caracas_ser_morf;x1460261142736089089;15/11/2021;14:59:21;Caracas
aires_ser_morf;x1460261174193246214;15/11/2021;14:59:28;Buenos Aires
aires_ser_morf;x1460261179218178060;15/11/2021;14:59:30;Buenos Aires
aires_ser_morf;x1460261180723793920;15/11/2021;14:59:30;Buenos Aires
santiago_tener_morf;x1460261235635539970;15/11/2021;14:59:43;Santiago
lima_ser_morf;x1460261236852113410;15/11/2021;14:59:43;Lima
santiago_ser_peri;x1460261238403862531;15/11/2021;14:59:44;Santiago
aires_ir_peri;x1460261248294129669;15/11/2021;14:59:46;Buenos Aires
madrid_ser_morf;x1460261296503410700;15/11/2021;14:59:58;Madrid
aires_ser_peri;x1460261303579078660;15/11/2021;14:59:59;Buenos Aires
caracas_tener_morf;x1460261307295285249;15/11/2021;15:00:00;Caracas
mexico_ir_morf;x1460261311753998336;15/11/2021;15:00:01;México
mexico_tener_morf;x1460261316971536390;15/11/2021;15:00:02;México
caracas_ser_morf;x1460261318020108295;15/11/2021;15:00:03;Caracas
caracas_ser_morf;x1460261339205672961;15/11/2021;15:00:08;Caracas
madrid_ir_morf;x1460261424798867459;15/11/2021;15:00:28;Madrid
madrid_hacer_peri;x1460261442758881294;15/11/2021;15:00:32;Madrid
mexico_ser_morf;x1460261456499249152;15/11/2021;15:00:36;México
aires_ser_morf;x1460261492440256513;15/11/2021;15:00:44;Buenos Aires
santiago_tener_peri;x1460261492532695048;15/11/2021;15:00:44;Santiago
aires_ser_morf;x1460261508114522118;15/11/2021;15:00:48;Buenos Aires
lima_ir_peri;x1460261543011131392;15/11/2021;15:00:56;Lima
lima_ser_morf;x1460261543803867138;15/11/2021;15:00:57;Lima
aires_ser_morf;x1460261565396041733;15/11/2021;15:01:02;Buenos Aires
madrid_tener_peri;x1460261586971541519;15/11/2021;15:01:07;Madrid
madrid_tener_morf;x1460261603904004107;15/11/2021;15:01:11;Madrid
aires_ser_morf;x1460261617967448072;15/11/2021;15:01:14;Buenos Aires
aires_tener_morf;x1460261630424592385;15/11/2021;15:01:17;Buenos Aires
madrid_ir_morf;x1460261662448041994;15/11/2021;15:01:25;Madrid
santiago_ir_morf;x1460261677316849664;15/11/2021;15:01:28;Santiago
madrid_ser_morf;x1460261681318318081;15/11/2021;15:01:29;Madrid
madrid_ser_morf;x1460261695931269120;15/11/2021;15:01:33;Madrid
mexico_ser_morf;x1460261724670595081;15/11/2021;15:01:40;México
madrid_ser_peri;x1460261741510729729;15/11/2021;15:01:44;Madrid
caracas_tener_morf;x1460261751094665218;15/11/2021;15:01:46;Caracas
lima_ir_peri;x1460261751711309829;15/11/2021;15:01:46;Lima
mexico_ser_morf;x1460261778617683972;15/11/2021;15:01:53;México
santiago_hacer_peri;x1460261784321806339;15/11/2021;15:01:54;Santiago
madrid_ser_peri;x1460261790256963587;15/11/2021;15:01:55;Madrid
madrid_ser_morf;x1460261794996531205;15/11/2021;15:01:56;Madrid
madrid_tener_morf;x1460261835932946445;15/11/2021;15:02:06;Madrid
lima_ser_morf;x1460261859475480578;15/11/2021;15:02:12;Lima
mexico_tener_morf;x1460261864894603265;15/11/2021;15:02:13;México
aires_ir_morf;x1460261866542964742;15/11/2021;15:02:13;Buenos Aires
madrid_tener_morf;x1460261875258732545;15/11/2021;15:02:16;Madrid
madrid_tener_morf;x1460261903561809926;15/11/2021;15:02:22;Madrid
madrid_ser_morf;x1460261903561809926;15/11/2021;15:02:22;Madrid
madrid_tener_morf;x1460261949334122502;15/11/2021;15:02:33;Madrid
madrid_ser_peri;x1460261964005974030;15/11/2021;15:02:37;Madrid
lima_ir_peri;x1460261987942809602;15/11/2021;15:02:42;Lima
lima_ir_peri;x1460261991487053825;15/11/2021;15:02:43;Lima
aires_hacer_peri;x1460262018112532482;15/11/2021;15:02:50;Buenos Aires
lima_tener_morf;x1460262019894939655;15/11/2021;15:02:50;Lima
mexico_hacer_morf;x1460262029810442245;15/11/2021;15:02:52;México
lima_hacer_morf;x1460262088065130497;15/11/2021;15:03:06;Lima
lima_tener_morf;x1460262141366308865;15/11/2021;15:03:19;Lima
aires_ir_peri;x1460262164246241284;15/11/2021;15:03:24;Buenos Aires
aires_ser_morf;x1460262165483606021;15/11/2021;15:03:25;Buenos Aires
lima_hacer_morf;x1460262184605343756;15/11/2021;15:03:29;Lima
aires_ser_morf;x1460262209192218628;15/11/2021;15:03:35;Buenos Aires
aires_tener_morf;x1460262209192218628;15/11/2021;15:03:35;Buenos Aires
aires_ser_peri;x1460262215907528715;15/11/2021;15:03:37;Buenos Aires
santiago_ser_morf;x1460262222177845248;15/11/2021;15:03:38;Santiago
aires_ser_morf;x1460262240645439492;15/11/2021;15:03:43;Buenos Aires
madrid_tener_morf;x1460262286560567296;15/11/2021;15:03:54;Madrid
madrid_ser_morf;x1460262303358717952;15/11/2021;15:03:58;Madrid
santiago_ser_morf;x1460262382760960005;15/11/2021;15:04:17;Santiago
aires_ir_peri;x1460262393213300748;15/11/2021;15:04:19;Buenos Aires
aires_ir_morf;x1460262410833571845;15/11/2021;15:04:23;Buenos Aires
aires_ser_morf;x1460262447177244672;15/11/2021;15:04:32;Buenos Aires
aires_hacer_peri;x1460262461815201793;15/11/2021;15:04:35;Buenos Aires
santiago_ser_morf;x1460262524549582853;15/11/2021;15:04:50;Santiago
madrid_ser_morf;x1460262562424135687;15/11/2021;15:04:59;Madrid
santiago_ser_morf;x1460262606258806784;15/11/2021;15:05:10;Santiago
madrid_ser_morf;x1460262606267203588;15/11/2021;15:05:10;Madrid
madrid_ser_morf;x1460262606686543880;15/11/2021;15:05:10;Madrid
madrid_hacer_peri;x1460262642577248259;15/11/2021;15:05:19;Madrid
caracas_ser_peri;x1460262670511259655;15/11/2021;15:05:25;Caracas
madrid_hacer_morf;x1460262688999804930;15/11/2021;15:05:30;Madrid
madrid_ir_morf;x1460262712513077258;15/11/2021;15:05:35;Madrid
madrid_ser_morf;x1460262745555800070;15/11/2021;15:05:43;Madrid
mexico_hacer_morf;x1460262747539755012;15/11/2021;15:05:44;México
madrid_hacer_peri;x1460262755060039687;15/11/2021;15:05:45;Madrid
aires_ser_peri;x1460262791403745286;15/11/2021;15:05:54;Buenos Aires
